Epoch	Flow_Speed	Flow_Elevation_Angle	Flow_Azimuth_Angle	Proton_Dens	Radial_Proton_Temp			
1974-10-16T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-16T09:00:00.000Z	590.4	2.5	1	0.0382	26937			
1974-10-16T10:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-16T11:00:00.000Z	606.8	2.1	0.5	0.0422	29101			
1974-10-16T12:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-16T13:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-16T14:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-16T15:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-16T16:00:00.000Z	579.2	0.3	-0.1	0.0343	22807			
1974-10-16T17:00:00.000Z	586.5	0.6	2.6	0.024	3948			
1974-10-16T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-16T19:00:00.000Z	580.1	1.4	0.5	0.0272	3742			
1974-10-16T20:00:00.000Z	579.7	2.2	-0.7	0.0304	8901			
1974-10-16T21:00:00.000Z	585.5	1.7	-0.7	0.0406	12858			
1974-10-16T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-16T23:00:00.000Z	582.9	-2.7	-1.7	0.0362	9895			
1974-10-17T00:00:00.000Z	583.4	-2.2	-2.1	0.0297	4111			
1974-10-17T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-17T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-17T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-17T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-17T05:00:00.000Z	586	-1.9	-2.2	0.0342	26646			
1974-10-17T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-17T07:00:00.000Z	583.2	-1.4	-1.5	0.0304	25789			
1974-10-17T08:00:00.000Z	582	-1.3	-1.3	0.0206	25396			
1974-10-17T09:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-17T10:00:00.000Z	576.1	-0.6	-0.5	0.0381	26420			
1974-10-17T11:00:00.000Z	568.2	1.3	-1.2	0.0374	11131			
1974-10-17T12:00:00.000Z	570.3	1.1	-0.7	0.0275	14268			
1974-10-17T13:00:00.000Z	572.3	1.1	0.9	0.0254	12533			
1974-10-17T14:00:00.000Z	564.8	0.8	1.1	0.0186	10247			
1974-10-17T15:00:00.000Z	565.2	1.3	-0.4	0.0276	17330			
1974-10-17T16:00:00.000Z	566.1	1.4	-0.5	0.0334	21141			
1974-10-17T17:00:00.000Z	566.2	1.3	-0.5	0.0334	20557			
1974-10-17T18:00:00.000Z	569.2	1	-0.6	0.0346	19581			
1974-10-17T19:00:00.000Z	567.7	1.2	-0.5	0.0279	18327			
1974-10-17T20:00:00.000Z	561.6	0.4	0.3	0.0308	24371			
1974-10-17T21:00:00.000Z	554.4	0	-0.5	0.0366	23505			
1974-10-17T22:00:00.000Z	556.7	0.1	-0.3	0.0267	22045			
1974-10-17T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-18T00:00:00.000Z	552.2	1.1	0.3	0.0326	26743			
1974-10-18T01:00:00.000Z	552.9	0.1	-0.8	0.0288	25389			
1974-10-18T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-18T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-18T04:00:00.000Z	553.3	-0.3	-0.3	0.0329	24774			
1974-10-18T05:00:00.000Z	553.5	-0.3	-0.3	0.0313	23849			
1974-10-18T06:00:00.000Z	552.7	0.3	0.2	0.0331	24337			
1974-10-18T07:00:00.000Z	553.1	-1.4	1.5	0.019	6838			
1974-10-18T08:00:00.000Z	551.3	2	-0.5	0.0218	9589			
1974-10-18T09:00:00.000Z	550.5	1.7	0.1	0.0277	12449			
1974-10-18T10:00:00.000Z	553.6	1.9	0.1	0.0221	12451			
1974-10-18T11:00:00.000Z	551.4	1.1	-0.3	0.0357	15650			
1974-10-18T12:00:00.000Z	549.7	0.5	-0.1	0.0328	16234			
1974-10-18T13:00:00.000Z	546.3	1.5	-0.3	0.0261	6944			
1974-10-18T14:00:00.000Z	545.6	1.2	0	0.0287	10983			
1974-10-18T15:00:00.000Z	543.1	1.2	2	0.0156	2206			
1974-10-18T16:00:00.000Z	541.8	0.5	2.5	0.014	1081			
1974-10-18T17:00:00.000Z	539.5	-1.3	2.4	0.0136	1121			
1974-10-18T18:00:00.000Z	549.1	-1.7	1.7	0.0201	5495			
1974-10-18T19:00:00.000Z	545.8	-1.7	2	0.0217	8118			
1974-10-18T20:00:00.000Z	533.5	0	0	0.0387	15803			
1974-10-18T21:00:00.000Z	531.5	1	-0.3	0.0395	22224			
1974-10-18T22:00:00.000Z	531.3	1.4	-0.5	0.0442	22223			
1974-10-18T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-19T00:00:00.000Z	530.4	1.5	-0.2	0.0369	21126			
1974-10-19T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-19T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-19T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-19T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-19T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-19T06:00:00.000Z	534.6	0.7	0.1	0.042	24064			
1974-10-19T07:00:00.000Z	537.6	0	0.1	0.0411	22421			
1974-10-19T08:00:00.000Z	536.1	0.2	0.1	0.0263	20725			
1974-10-19T09:00:00.000Z	536.7	0.8	-0.5	0.035	25063			
1974-10-19T10:00:00.000Z	536.4	0.3	-0.5	0.0381	23860			
1974-10-19T11:00:00.000Z	534.7	0.5	-0.4	0.0401	22275			
1974-10-19T12:00:00.000Z	526.8	0.8	0	0.0575	19574			
1974-10-19T13:00:00.000Z	530.9	1.4	-0.3	0.0644	21059			
1974-10-19T14:00:00.000Z	525.6	1.3	0.3	0.0754	21286			
1974-10-19T15:00:00.000Z	529.8	1.3	0.3	0.0673	23890			
1974-10-19T16:00:00.000Z	534.3	1	-1	0.0825	22245			
1974-10-19T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-19T18:00:00.000Z	535.1	1	-0.9	0.0798	23199			
1974-10-19T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-19T20:00:00.000Z	528	0.3	0.4	0.0847	22222			
1974-10-19T21:00:00.000Z	527.2	0.7	-0.3	0.07	20903			
1974-10-19T22:00:00.000Z	525	0.8	-0.7	0.0533	19328			
1974-10-19T23:00:00.000Z	522.5	1.2	-0.8	0.0442	17531			
1974-10-20T00:00:00.000Z	524.5	1.4	-0.9	0.0495	20783			
1974-10-20T01:00:00.000Z	520.1	1.4	-0.7	0.0708	20783			
1974-10-20T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-20T03:00:00.000Z	522.7	1.4	0	0.0691	23394			
1974-10-20T04:00:00.000Z	520.1	1	-0.2	0.0665	22809			
1974-10-20T05:00:00.000Z	520.6	0.7	0	0.0586	20725			
1974-10-20T06:00:00.000Z	520.3	0.6	0.2	0.0548	22082			
1974-10-20T07:00:00.000Z	521.5	0.1	0	0.061	22942			
1974-10-20T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-20T09:00:00.000Z	521	0.5	0.4	0.071	22603			
1974-10-20T10:00:00.000Z	522	0.8	-0.5	0.0644	7722			
1974-10-20T11:00:00.000Z	518	1	0.1	0.0672	19387			
1974-10-20T12:00:00.000Z	509.5	0.9	-0.2	0.0616	19256			
1974-10-20T13:00:00.000Z	509.8	0.9	-0.5	0.07	18688			
1974-10-20T14:00:00.000Z	510	1.7	-0.2	0.0586	15442			
1974-10-20T15:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-20T16:00:00.000Z	508.8	1.3	-0.8	0.0709	17410			
1974-10-20T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-20T18:00:00.000Z	506.2	1.2	-0.4	0.0864	22190			
1974-10-20T19:00:00.000Z	505.8	1.3	-0.3	0.066	18463			
1974-10-20T20:00:00.000Z	505.7	1.3	-0.2	0.0684	18234			
1974-10-20T21:00:00.000Z	503.3	1.1	0.1	0.0787	18234			
1974-10-20T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-20T23:00:00.000Z	501.3	1.3	-0.4	0.0688	21959			
1974-10-21T00:00:00.000Z	494.4	0.3	0	0.0522	17112			
1974-10-21T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-21T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-21T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-21T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-21T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-21T06:00:00.000Z	497.4	0.6	0.3	0.0694	20510			
1974-10-21T07:00:00.000Z	496.9	1.9	2.5	0.0591	9051			
1974-10-21T08:00:00.000Z	496.6	1.4	1.2	0.0697	20394			
1974-10-21T09:00:00.000Z	497.7	0.9	0.6	0.0805	18967			
1974-10-21T10:00:00.000Z	494.9	1.1	-0.5	0.0703	11540			
1974-10-21T11:00:00.000Z	497.1	1.1	-0.4	0.0659	13670			
1974-10-21T12:00:00.000Z	492.5	2.3	0.2	0.0534	7952			
1974-10-21T13:00:00.000Z	495.5	0.9	-0.4	0.0807	14974			
1974-10-21T14:00:00.000Z	487	1.3	-0.1	0.0804	19246			
1974-10-21T15:00:00.000Z	481.8	0.6	0.1	0.082	16804			
1974-10-21T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-21T17:00:00.000Z	479.8	1.5	-0.4	0.07	5422			
1974-10-21T18:00:00.000Z	479.9	1.4	-0.3	0.0675	10000			
1974-10-21T19:00:00.000Z	480.5	1.1	-0.8	0.0795	5613			
1974-10-21T20:00:00.000Z	478.3	1.6	-0.4	0.0638	7237			
1974-10-21T21:00:00.000Z	478.2	1.5	-0.4	0.0607	10000			
1974-10-21T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-21T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T00:00:00.000Z	479.9	0.9	-0.7	0.0636	3815			
1974-10-22T01:00:00.000Z	479.7	0.6	-0.7	0.066	4263			
1974-10-22T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T05:00:00.000Z	469.4	2	-0.4	0.0619	10534			
1974-10-22T06:00:00.000Z	469.2	0.8	-0.2	0.0675	9982			
1974-10-22T07:00:00.000Z	468.4	1.7	-0.2	0.053	9701			
1974-10-22T08:00:00.000Z	469.3	-0.3	-1.1	0.0409	4903			
1974-10-22T09:00:00.000Z	471.2	0.2	-1	0.0404	6480			
1974-10-22T10:00:00.000Z	469.5	0.2	-1	0.0463	9937			
1974-10-22T11:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T12:00:00.000Z	463.4	1.1	-0.1	0.0645	13089			
1974-10-22T13:00:00.000Z	461.1	0.8	0.2	0.0404	14876			
1974-10-22T14:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T15:00:00.000Z	462.1	0.7	0	0.0776	14567			
1974-10-22T16:00:00.000Z	460.7	1.2	-0.2	0.0471	8423			
1974-10-22T17:00:00.000Z	460.1	1.5	-0.4	0.0435	5243			
1974-10-22T18:00:00.000Z	458.8	1.2	-0.7	0.0539	10329			
1974-10-22T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T21:00:00.000Z	451.8	1.4	-0.2	0.0331	11897			
1974-10-22T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-22T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T00:00:00.000Z	451.3	1.5	0	0.0405	13148			
1974-10-23T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T02:00:00.000Z	448.9	1.1	-0.1	0.0404	14253			
1974-10-23T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T06:00:00.000Z	445.6	0.6	-0.1	0.0382	13039			
1974-10-23T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T09:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T10:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T11:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T12:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T13:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T14:00:00.000Z	440.8	1.5	0.2	0.0394	7093			
1974-10-23T15:00:00.000Z	441.7	1.7	-0.2	0.0395	9902			
1974-10-23T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T20:00:00.000Z	442.8	1.5	0.2	0.0442	10000			
1974-10-23T21:00:00.000Z	436.9	1.9	-0.1	0.0317	6143			
1974-10-23T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-23T23:00:00.000Z	433.5	2.3	0.5	0.0394	10244			
1974-10-24T00:00:00.000Z	436.4	2	-0.1	0.0394	11394			
1974-10-24T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T07:00:00.000Z	435.5	1.7	-0.2	0.0346	11645			
1974-10-24T08:00:00.000Z	435.6	1.4	-0.9	0.0439	14523			
1974-10-24T09:00:00.000Z	433	1	-0.3	0.0434	13674			
1974-10-24T10:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T11:00:00.000Z	433.3	0.7	0.2	0.0488	13674			
1974-10-24T12:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T13:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T14:00:00.000Z	435.3	1.1	0.3	0.0493	15294			
1974-10-24T15:00:00.000Z	431.6	1.2	0.1	0.0584	13115			
1974-10-24T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T17:00:00.000Z	431.7	0.1	0.1	0.0576	13623			
1974-10-24T18:00:00.000Z	430.6	-1.4	1.6	0.0307	3198			
1974-10-24T19:00:00.000Z	429.2	-0.6	2	0.0295	3169			
1974-10-24T20:00:00.000Z	428.3	-0.8	2	0.018	8854			
1974-10-24T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-24T22:00:00.000Z	426.2	1.5	-0.2	0.0401	4631			
1974-10-24T23:00:00.000Z	426.1	1.2	0.3	0.0519	10000			
1974-10-25T00:00:00.000Z	427	0.7	-0.1	0.059	10343			
1974-10-25T01:00:00.000Z	428	1.1	0	0.0597	10238			
1974-10-25T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-25T03:00:00.000Z	428.3	1.4	-0.6	0.082	10130			
1974-10-25T04:00:00.000Z	427.8	0.6	-0.2	0.0646	7924			
1974-10-25T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-25T06:00:00.000Z	428.1	0.7	-0.1	0.0558	10239			
1974-10-25T07:00:00.000Z	423.8	0	-0.6	0.0598	7498			
1974-10-25T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-25T09:00:00.000Z	424.5	0.7	-0.2	0.0557	12545			
1974-10-25T10:00:00.000Z	427.1	0.4	-0.4	0.0745	12265			
1974-10-25T11:00:00.000Z	422.9	0.7	-0.5	0.0553	15036			
1974-10-25T12:00:00.000Z	422.7	0.6	-0.3	0.0779	14271			
1974-10-25T13:00:00.000Z	420	0	-0.3	0.0652	10144			
1974-10-25T14:00:00.000Z	420.8	0.7	-1	0.065	5845			
1974-10-25T15:00:00.000Z	417.1	0.3	1.1	0.0524	5599			
1974-10-25T16:00:00.000Z	418.1	0.7	1.5	0.0438	2630			
1974-10-25T17:00:00.000Z	415	0.9	0.1	0.069	11562			
1974-10-25T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-25T19:00:00.000Z	411.1	1.8	-0.3	0.0639	6799			
1974-10-25T20:00:00.000Z	413.3	0.4	0	0.0777	11633			
1974-10-25T21:00:00.000Z	416.2	0.3	-0.6	0.0402	4689			
1974-10-25T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-25T23:00:00.000Z	412.8	1.1	-0.9	0.079	10420			
1974-10-26T00:00:00.000Z	412.8	1.1	-0.8	0.0477	9824			
1974-10-26T01:00:00.000Z	411.5	1.1	-0.6	0.0801	10000			
1974-10-26T02:00:00.000Z	410.1	1.5	-0.6	0.0604	6515			
1974-10-26T03:00:00.000Z	417.3	0.7	-0.5	0.0654	12076			
1974-10-26T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-26T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-26T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-26T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-26T08:00:00.000Z	416.6	0.7	-0.3	0.061	11924			
1974-10-26T09:00:00.000Z	410.3	0.4	-0.1	0.0481	2700			
1974-10-26T10:00:00.000Z	411	0.8	-0.1	0.0662	11061			
1974-10-26T11:00:00.000Z	410.8	0.7	-0.2	0.0519	9133			
1974-10-26T12:00:00.000Z	412.3	1.5	-0.3	0.0616	12489			
1974-10-26T13:00:00.000Z	412.8	0.7	0	0.0584	10666			
1974-10-26T14:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-26T15:00:00.000Z	402.7	1.2	0.5	0.0434	12574			
1974-10-26T16:00:00.000Z	402.9	1	0.9	0.0497	12574			
1974-10-26T17:00:00.000Z	402.5	0.7	1.3	0.0686	13374			
1974-10-26T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-26T19:00:00.000Z	404.1	0.2	-0.4	0.0644	10971			
1974-10-26T20:00:00.000Z	401.3	0.4	0.5	0.0623	12747			
1974-10-26T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-26T22:00:00.000Z	403	-0.1	0.2	0.075	13369			
1974-10-26T23:00:00.000Z	403.1	-0.1	0.2	0.0678	13299			
1974-10-27T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T01:00:00.000Z	403.2	-0.1	0.7	0.0742	13298			
1974-10-27T02:00:00.000Z	403.2	-0.1	0.7	0.0633	13142			
1974-10-27T03:00:00.000Z	403.3	0.1	0.4	0.0658	13142			
1974-10-27T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T07:00:00.000Z	399.6	-0.1	0.7	0.067	12342			
1974-10-27T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T09:00:00.000Z	398.8	0	0.2	0.0579	11110			
1974-10-27T10:00:00.000Z	399	0	0.2	0.0736	11110			
1974-10-27T11:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T12:00:00.000Z	398.1	0.3	-0.1	0.0621	10799			
1974-10-27T13:00:00.000Z	398.1	0.3	-0.1	0.0608	10111			
1974-10-27T14:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T15:00:00.000Z	392.8	0.7	0.1	0.0346	13390			
1974-10-27T16:00:00.000Z	395.8	0.8	0	0.0525	9700			
1974-10-27T17:00:00.000Z	395.9	1.1	-0.6	0.0785	10000			
1974-10-27T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T19:00:00.000Z	394.6	0.8	-0.5	0.0704	9518			
1974-10-27T20:00:00.000Z	394.3	0.7	-0.3	0.0655	9122			
1974-10-27T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-27T22:00:00.000Z	390.6	1	2.6	0.1008	11706			
1974-10-27T23:00:00.000Z	391.6	0.9	2.7	0.0619	12688			
1974-10-28T00:00:00.000Z	395.1	-0.2	2.6	0.0847	11572			
1974-10-28T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-28T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-28T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-28T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-28T05:00:00.000Z	386	1.2	2.7	0.1198	13646			
1974-10-28T06:00:00.000Z	386.2	0.9	2.8	0.1225	15069			
1974-10-28T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-28T08:00:00.000Z	393.7	1.5	2.7	0.0576	11543			
1974-10-28T09:00:00.000Z	384.5	2.7	3.9	0.1062	12206			
1974-10-28T10:00:00.000Z	380.3	2.4	2.5	0.044	12687			
1974-10-28T11:00:00.000Z	407.8	2.5	5.1	0.2259	17442			
1974-10-28T12:00:00.000Z	384.7	2.3	5.3	0.0557	16266			
1974-10-28T13:00:00.000Z	383.9	2.3	5.4	0.3292	12153			
1974-10-28T14:00:00.000Z	376.8	3.6	1.8	0.0865	11791			
1974-10-28T15:00:00.000Z	374.3	3.7	5.5	0.3109	5637			
1974-10-28T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-28T17:00:00.000Z	403.6	3.9	3.2	0.0782	4008			
1974-10-28T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-28T19:00:00.000Z	397.8	3.2	4.3	0.1141	16295			
1974-10-28T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-28T21:00:00.000Z	398.9	2.8	3.2	0.1287	11092			
1974-10-28T22:00:00.000Z	395.1	2.7	3.1	0.1861	11788			
1974-10-28T23:00:00.000Z	378.8	1.2	-1.1	0.051	8726			
1974-10-29T00:00:00.000Z	378.9	-0.6	-0.4	0.0535	839			
1974-10-29T01:00:00.000Z	378.7	-0.4	-0.1	0.0518	12445			
1974-10-29T02:00:00.000Z	380.6	0.1	0	0.0725	12445			
1974-10-29T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-10-29T04:00:00.000Z	384.4	-1	0.7	0.0612	3407			
1974-10-29T05:00:00.000Z	378.5	1.9	2.3	0.0396	1365			
1974-10-29T06:00:00.000Z	386.3	2.2	2	0.053	10347			
1974-10-29T07:00:00.000Z	384.1	1.7	2.1	0.0883	10374			
